Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbu_f,FC_cwbu_gf,qc_FC_cwbu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,FC_cwbEXPu_f,FC_cwbEXPu_gf,qc_FC_cwbEXPu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,Tsoil_3,AGC,CO2,ALBEDO_f,WS_1,WD,cs616_1,cs616_2,ch4_flux_raw,qc_ch4_flux,ch4_flux_f,ch4_flux_gf,ch4_flux_gf_fqc,RSSI_mean,ch4_mole_fraction,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,degC,unitless,umol mol-1,fraction,m sec-1,degrees,usec,usec,umolm-2s-1,#,umolm-2s-1,umolm-2s-1,-,%,umol/mol,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2013,353,2,-9999,-9999,-9999,0.11597,2,-9999,0.75067,2,-9999,0.24012,2,-9999,0.24012,2,-9999,-9999,6.4581,2,-9999,-9999,0.68518,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.24659,0.24659,0,80.8,80.8,0,-19.59,-19.59,0,-0.75,-0.75,0,-9999,0.083,-9999,-9999,-2.904,0,0,0,0.193,-9.68,-4.33,-4.676,-8.83,-7.005,-6.753,-9999,-9999,-2.848,-4.599,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-19.59,69.65,1.821,0.40883,0.24012,0.24012,0.16871,0,0,2,0.0051873,0.0051873,0,0.0051873,0
2013,353,2.5,-9999,-9999,-9999,0.021664,2,-9999,0.6507,2,-9999,0.27026,2,-9999,0.27026,2,-9999,-9999,-1.5355,2,-9999,-9999,0.11942,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.27705,0.27705,0,80.3,80.3,0,-18.54,-18.54,0,-0.758,-0.758,0,-9999,0.12,-9999,-9999,-3.661,0,0,0,0.199,-9.66,-4.264,-4.67,-8.83,-6.962,-6.75,-9999,-9999,-2.849,-4.596,-9999,-9999,-9999,0.593,17.839,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-18.54,69.65,1.8195,0.45178,0.27026,0.27026,0.18151,0,0,2,0.0058384,0.0058384,0,0.0058384,0
2013,353,3,-9999,-9999,-9999,-0.012921,2,-9999,0.61064,2,-9999,0.23568,2,-9999,0.23568,2,-9999,-9999,-0.6564,2,-9999,-9999,0.089464,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.29282,0.29282,0,79.76,79.76,0,-18.21,-18.21,0,-0.75,-0.75,0,-9999,0.129,-9999,-9999,0.044,0,0,0,0.198,-9.63,-4.194,-4.666,-8.83,-6.912,-6.748,-9999,-9999,-2.837,-4.588,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-18.21,69.65,1.818,0.46519,0.23568,0.23568,0.22951,0,0,2,0.0050914,0.0050914,0,0.0050914,0
2013,353,3.5,-9999,-9999,-9999,0.53075,2,-9999,1.1532,2,-9999,0.77935,2,-9999,0.77935,2,-9999,-9999,-0.4695,2,-9999,-9999,-0.47102,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.32013,0.32013,0,78.69,78.69,0,-17.77,-17.77,0,-0.747,-0.747,0,-9999,0.109,-9999,-9999,-3.115,0,0,0,0.199,-9.6,-4.146,-4.663,-8.84,-6.873,-6.7515,-9999,-9999,-2.828,-4.58,-9999,-9999,-9999,0.318,61.782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.77,69.65,1.8166,0.4833,0.77935,0.77935,-0.29605,0,0,2,0.016836,0.016836,0,0.016836,0
2013,353,4,-9999,-9999,-9999,0.642,2,-9999,1.2639,2,-9999,0.95275,2,-9999,0.95275,2,-9999,-9999,-0.4695,2,-9999,-9999,-0.65125,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.32564,0.32564,0,79.05,79.05,0,-17.37,-17.37,0,-0.749,-0.749,0,-9999,0.155,-9999,-9999,-0.557,0,0,0,0.199,-9.57,-4.076,-4.665,-8.84,-6.823,-6.7525,-9999,-9999,-2.82,-4.576,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.37,69.65,1.8151,0.49982,0.95275,0.95275,-0.45294,0,0,2,0.020582,0.020582,0,0.020582,0
2013,353,4.5,-9999,-9999,-9999,0.89856,2,-9999,1.5208,2,-9999,1.106,2,-9999,1.106,2,-9999,-9999,-0.4695,2,-9999,-9999,-0.65125,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.26686,0.26686,0,82.7,82.7,0,-17.46,-17.46,0,-0.741,-0.741,0,-9999,0.11,-9999,-9999,0.287,0,0,0,0.199,-9.54,-4.012,-4.666,-8.84,-6.776,-6.753,-9999,-9999,-2.803,-4.567,-9999,-9999,-9999,0.29,342.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.46,69.65,1.8136,0.4956,1.106,1.106,-0.61037,0,0,2,0.023893,0.023893,0,0.023893,0
2013,353,5,-9999,-9999,-9999,1.3996,2,-9999,2.0219,2,-9999,1.3996,2,-9999,1.3996,2,-9999,-9999,-0.51886,2,-9999,-9999,-0.41652,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.28047,0.28047,0,82.2,82.2,0,-17.21,-17.21,0,-0.733,-0.733,0,-9999,0.102,-9999,-9999,-0.227,0,0,0,0.197,-9.49,-3.961,-4.663,-8.84,-6.7255,-6.7515,-9999,-9999,-2.788,-4.559,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.21,69.65,1.8121,0.50578,1.3996,1.3996,-0.89379,0,0,2,0.030235,0.030235,0,0.030235,0
2013,353,5.5,-9999,-9999,-9999,0.98727,2,-9999,1.5849,2,-9999,1.2749,2,-9999,1.2749,2,-9999,-9999,-1.1554,2,-9999,-9999,-2.791,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.34975,0.34975,0,79.01,79.01,0,-16.55,-16.55,0,-0.732,-0.732,0,-9999,0.098,-9999,-9999,-1.849,0,0,0,0.196,-9.44,-3.908,-4.666,-8.85,-6.674,-6.758,-9999,-9999,-2.777,-4.553,-9999,-9999,-9999,0.655,14.455,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.55,69.65,1.8106,0.53348,1.2749,1.2749,-0.7414,0,0,2,0.027542,0.027542,0,0.027542,0
2013,353,6,-9999,-9999,-9999,0.98727,2,-9999,1.5849,2,-9999,1.2749,2,-9999,1.2749,2,-9999,-9999,-1.1086,2,-9999,-9999,-3.3106,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.45067,0.45067,0,74.82,74.82,0,-15.7,-15.7,0,-0.734,-0.734,0,-9999,0.202,-9999,-9999,-3.079,0,0,0,0.176,-9.38,-3.859,-4.668,-8.85,-6.6195,-6.759,-9999,-9999,-2.769,-4.548,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.7,69.65,1.8091,0.56956,1.2749,1.2749,-0.70532,0,0,2,0.027542,0.027542,0,0.027542,0
2013,353,6.5,-9999,-9999,-9999,0.065369,2,-9999,0.74009,2,-9999,0.41338,2,-9999,0.41338,2,-9999,-9999,0.1156,2,-9999,-9999,-5.4766,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.48001,0.48001,0,74.02,74.02,0,-15.32,-15.32,0,-0.731,-0.731,0,-9999,0.181,-9999,-9999,-1.992,0,0,0,0.199,-9.33,-3.808,-4.665,-8.85,-6.569,-6.7575,-9999,-9999,-2.756,-4.541,-9999,-9999,-9999,1.118,69.927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.32,69.65,1.8077,0.58551,0.41338,0.41338,0.17213,0,0,2,0.0089302,0.0089302,0,0.0089302,0
2013,353,7,-9999,-9999,-9999,0.050906,2,-9999,0.72488,2,-9999,0.40889,2,-9999,0.40889,2,-9999,-9999,0.49945,2,-9999,-9999,-5.7843,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.43431,0.43431,0,76.65,76.65,0,-15.24,-15.24,0,-0.726,-0.726,0,-9999,0.156,-9999,-9999,-1.774,0,0,0,0.202,-9.28,-3.779,-4.665,-8.85,-6.5295,-6.7575,-9999,-9999,-2.742,-4.533,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.24,69.65,1.8062,0.58849,0.40889,0.40889,0.1796,0,0,2,0.0088332,0.0088332,0,0.0088332,0
2013,353,7.5,-9999,-9999,-9999,0.044931,2,-9999,0.71942,2,-9999,0.40342,2,-9999,0.40342,2,-9999,-9999,0.49945,2,-9999,-9999,-5.4766,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.36829,0.36829,0,80.1,80.1,0,-15.3,-15.3,0,-0.719,-0.719,0,-9999,0.133,-9999,-9999,-1.675,0,0,0,0.2,-9.21,-3.75,-4.666,-8.85,-6.48,-6.758,-9999,-9999,-2.725,-4.525,-9999,-9999,-9999,0.821,77.741,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.3,69.65,1.8047,0.58541,0.40342,0.40342,0.18199,0,0,2,0.0087151,0.0087151,0,0.0087151,0
2013,353,8,-9999,-9999,-9999,0.041945,2,-9999,0.71573,2,-9999,0.40483,2,-9999,0.40483,2,-9999,-9999,1.1661,2,-9999,-9999,-5.7843,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.32339,0.32339,0,82.7,82.7,0,-15.18,-15.18,0,-0.714,-0.714,0,-9999,0.106,-9999,-9999,-1.747,0,0,0,0.194,-9.15,-3.717,-4.667,-8.85,-6.4335,-6.7585,-9999,-9999,-2.709,-4.516,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.18,69.65,1.8032,0.59011,0.40483,0.40483,0.18528,0,0,2,0.0087455,0.0087455,0,0.0087455,0
2013,353,8.5,-9999,-9999,-9999,-0.15294,2,-9999,0.39571,2,-9999,0.24625,2,-9999,0.24625,2,-9999,-9999,-2.308,2,-9999,-9999,-6.5333,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.30463,0.30463,0,84,84,0,-14.96,-14.96,0,-0.714,-0.714,0,-9999,0.114,-9999,-9999,-1.258,0,0,0,0.155,-9.09,-3.682,-4.666,-8.84,-6.386,-6.753,-9999,-9999,-2.698,-4.51,-9999,-9999,-9999,1.902,55.827,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-14.96,69.65,1.8017,0.59914,0.24625,0.24625,0.35289,0,0,2,0.0053197,0.0053197,0,0.0053197,0
2013,353,9,-9999,-9999,-9999,0.08176,2,-9999,0.67563,2,-9999,0.36938,2,-9999,0.36938,2,-9999,-9999,-2.308,2,-9999,-9999,-5.8126,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.288,0.288,0,0.28628,0.28628,0,84.8,84.8,0,-15.09,-15.09,0,-0.704,-0.704,0,-9999,0.209,-9999,-9999,1.146,0,0,0,0.192,-9.03,-3.649,-4.658,-8.82,-6.3395,-6.739,-9999,-9999,-2.679,-4.498,-9999,-9999,-9999,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.09,69.65,1.8002,0.59303,0.36938,0.36938,0.22365,0,0,2,0.0079797,0.0079797,0,0.0079797,0
2013,353,9.5,-9999,-9999,-9999,0.044931,2,-9999,0.71942,2,-9999,0.40342,2,-9999,0.40342,2,-9999,-9999,0.1156,2,-9999,-9999,-5.4766,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.443,0.443,0,0.27806,0.27806,0,84.9,84.9,0,-15.36,-15.36,0,-0.694,-0.694,0,-9999,0.28,-9999,-9999,0.832,0,0,0,0.2,-8.96,-3.635,-4.654,-8.82,-6.2975,-6.737,-9999,-9999,-2.659,-4.488,-9999,-9999,0.644,1.368,58.657,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.36,69.65,1.7987,0.5809,0.40342,0.40342,0.17748,0,0,2,0.0087151,0.0087151,0,0.0087151,0
2013,353,10,-9999,-9999,-9999,0.18341,2,-9999,0.85774,2,-9999,0.52583,2,-9999,0.52583,2,-9999,-9999,-0.63635,2,-9999,-9999,-5.102,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.54,0.54,0,0.26754,0.26754,0,85.3,85.3,0,-15.5,-15.5,0,-0.693,-0.693,0,-9999,0.744,-9999,-9999,-0.745,0.33888,0.76858,0,0.196,-8.89,-3.623,-4.648,-8.8,-6.2565,-6.724,-9999,-9999,-2.644,-4.483,-9999,-9999,0.99,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.5,69.65,1.7973,0.57441,0.52583,0.52583,0.048577,0,0,2,0.011359,0.011359,0,0.011359,0
2013,353,10.5,-9999,-9999,-9999,0.17626,2,-9999,0.85003,2,-9999,0.52339,2,-9999,0.52339,2,-9999,-9999,-0.63635,2,-9999,-9999,-4.7926,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.991,1.991,0,0.27459,0.27459,0,84.9,84.9,0,-15.51,-15.51,0,-0.693,-0.693,0,-9999,2.739,-9999,-9999,0.638,1.8632,4.0535,0,0.182,-8.82,-3.604,-4.637,-8.79,-6.212,-6.7135,-9999,-9999,-2.632,-4.476,-9999,-9999,1,2.086,46.281,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.51,69.65,1.7958,0.5735,0.52339,0.52339,0.050112,0,0,2,0.011307,0.011307,0,0.011307,0
2013,353,11,-9999,-9999,-9999,0.16937,2,-9999,0.84204,2,-9999,0.52051,2,-9999,0.52051,2,-9999,-9999,-0.63635,2,-9999,-9999,-3.3106,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.595,3.595,0,0.27503,0.27503,0,84.8,84.8,0,-15.57,-15.57,0,-0.692,-0.692,0,-9999,4.804,-9999,-9999,-2.698,4.3785,8.8262,0,0.173,-8.76,-3.598,-4.635,-8.77,-6.179,-6.7025,-9999,-9999,-2.62,-4.467,-9999,-9999,1,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.57,69.65,1.7943,0.57046,0.52051,0.52051,0.049947,0,0,2,0.011245,0.011245,0,0.011245,0
2013,353,11.5,-9999,-9999,-9999,0.15494,2,-9999,0.84112,2,-9999,0.51293,2,-9999,0.51293,2,-9999,-9999,-0.63635,2,-9999,-9999,-5.102,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.322,7.322,0,0.28305,0.28305,0,84.5,84.5,0,-15.46,-15.46,0,-0.7,-0.7,0,-9999,7.847,-9999,-9999,-2.946,8.7678,14.824,0,0.19,-8.69,-3.583,-4.627,-8.76,-6.1365,-6.6935,-9999,-9999,-2.616,-4.46,-9999,-9999,0.952,1.942,55.449,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.46,69.65,1.7928,0.5747,0.51293,0.51293,0.061764,0,0,2,0.011081,0.011081,0,0.011081,0
2013,353,12,-9999,-9999,-9999,0.031292,2,-9999,0.71769,2,-9999,0.40383,2,-9999,0.40383,2,-9999,-9999,1.1661,2,-9999,-9999,-5.7843,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.47,12.47,0,0.29623,0.29623,0,84.1,84.1,0,-15.22,-15.22,0,-0.691,-0.691,0,-9999,8.88,-9999,-9999,1.447,11.428,17.655,0,0.186,-8.62,-3.551,-4.617,-8.74,-6.0855,-6.6785,-9999,-9999,-2.594,-4.441,-9999,-9999,0.736,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.648,-9999,-15.22,69.65,1.7913,0.58451,0.40383,0.40383,0.18068,0,0,2,0.0087239,0.0087239,0,0.0087239,0
2013,353,12.5,-9999,-9999,-9999,0.028541,2,-9999,0.70973,2,-9999,0.40664,2,-9999,0.40664,2,-9999,-9999,1.1661,2,-9999,-9999,-5.7843,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.388,5.388,0,0.28668,0.28668,0,84.6,84.6,0,-15.23,-15.23,0,-0.628,-0.628,0,99.4,8.62,-9999,-9999,-2.676,7.1558,18.29,0,0.194,-8.55,-3.529,-4.608,-8.72,-6.0395,-6.664,-9999,-9999,-2.519,-4.38,-9999,-9999,1,0.709,46.584,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.707,-9999,-15.23,69.65,1.7898,0.5836,0.40664,0.40664,0.17696,0,0,2,0.0087846,0.0087846,0,0.0087846,0
2013,353,13,-9999,-9999,-9999,0.98727,2,-9999,1.5849,2,-9999,1.2749,2,-9999,1.2749,2,-9999,-9999,-1.1086,2,-4.88,0,-4.88,0,0.068183,-9999,0.0062564,0,0.0061453,1.0181,-4.7245,1.0329,-9999,1,-9999,1,5.323,5.323,0,0.27929,0.27929,0,84.5,84.5,0,-15.62,-15.62,0,-0.615,-0.615,0,99.4,9.58,-9999,-9999,-4.65,6.9791,19.126,0,0.195,-8.47,-3.487,-4.598,-8.69,-5.9785,-6.644,-9999,-9999,-2.495,-4.359,-9999,-9999,1,0.447,59.954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.494,-9999,-15.62,69.65,1.7884,0.56644,1.2749,1.2749,-0.70845,0,0,2,0.027542,0.027542,0,0.027542,0
2013,353,13.5,-9999,-9999,-9999,0.98727,2,-9999,1.5849,2,-9999,1.2749,2,-9999,1.2749,2,-9999,-9999,-1.5863,2,-1.1088,1,-1.1088,0,0.037813,-9999,0.0019263,2,0.0018819,1.0236,-1.0648,1.0413,-9999,1,-9999,1,3.549,3.549,0,0.27218,0.27218,0,84.6,84.6,0,-15.85,-15.85,0,-0.607,-0.607,0,99.4,5.806,-9999,-9999,-1.72,4.723,12.634,0,0.197,-8.41,-3.455,-4.586,-8.67,-5.9325,-6.628,-9999,-9999,-2.476,-4.344,-9999,-9999,1,0.444,85.867,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.909,-9999,-15.85,69.65,1.7869,0.55617,1.2749,1.2749,-0.71872,0,0,2,0.027542,0.027542,0,0.027542,0
2013,353,14,-9999,-9999,-9999,1.7824,3,-9999,1.9461,3,-9999,1.7824,3,-9999,1.7824,3,-9999,-9999,8.2165,3,0.61036,2,0.61036,0,0.12699,-9999,0.021739,0,0.021293,1.021,0.5993,1.0185,-9999,1,-9999,1,-9999,3.179,1,-9999,0.27518,1,-9999,84.6,1,-15.63,-15.63,0,-9999,-0.60333,1,99.4,-9999,-9999,-9999,-1.31,-9999,-9999,0,0.199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1,0.75,69.115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.014,-9999,-15.63,69.65,1.7854,0.56507,1.7824,1.7824,-1.2173,0,-9999,3,0.038505,0.038505,0,0.038505,-9999
2013,353,14.5,-9999,-9999,-9999,1.1417,3,-9999,1.8379,3,-9999,1.2416,3,-9999,1.2416,3,-9999,-9999,8.1324,3,-2.7256,0,-2.7256,0,0.12081,-9999,0.019659,0,0.019434,1.0116,-2.6874,1.0142,-9999,1,-9999,1,-9999,2.107,1,-9999,0.27313,1,-9999,84.65,1,-15.6,-15.6,0,-9999,-0.5975,1,99.4,-9999,-9999,-9999,0.476,-9999,-9999,0,0.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1,0.514,54.946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0294,-9999,-15.6,69.65,1.7839,0.56588,1.2416,1.2416,-0.67571,0,-9999,3,0.026822,0.026822,0,0.026822,-9999
2013,353,15,-9999,-9999,-9999,0.98727,2,-9999,1.5849,2,-9999,1.2749,2,-9999,1.2749,2,-9999,-9999,-1.0885,2,-1.7281,0,-1.7281,0,0.048479,-9999,0.0031657,0,0.0031078,1.0186,-1.6727,1.0331,-9999,1,-9999,1,0.665,0.665,0,0.27407,0.27407,0,84.7,84.7,0,-15.69,-15.69,0,-0.588,-0.588,0,99.4,0.796,-9999,-9999,0.556,0.56631,1.449,0,0.19,-8.26,-3.382,-4.554,-8.6,-5.821,-6.577,-9999,-9999,-2.426,-4.296,-9999,-9999,0.983,0.34,17.174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.69,69.65,1.7824,0.56158,1.2749,1.2749,-0.71331,0,0,2,0.027542,0.027542,0,0.027542,0
2013,353,15.5,-9999,-9999,-9999,0.26933,2,-9999,0.89458,2,-9999,0.26933,2,-9999,0.26933,2,-9999,-9999,4.7216,2,-4.0728,0,-4.0728,0,0.057506,-9999,0.0044548,0,0.0043578,1.0223,-3.9124,1.041,-9999,1,-9999,1,-9999,0.68443,2,-9999,0.37084,2,-9999,77.632,2,-15.82,-15.82,0,-9999,-0.6448,2,99.4,-9999,-9999,-9999,2.064,-9999,-9999,0,0.188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.674,0.433,32.055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.82,69.65,1.7809,0.55559,0.26933,0.26933,0.28627,0,-9999,2,0.0058183,0.0058183,0,0.0058183,-9999
2013,353,16,-9999,-9999,-9999,0.30597,2,-9999,0.93648,2,-9999,0.30597,2,-9999,0.30597,2,-9999,-9999,3.4659,2,-8.0746,1,-8.0746,0,0.066592,-9999,0.0059765,0,0.0058321,1.0248,-7.7095,1.0474,-9999,1,-9999,1,-9999,0.4365,2,-9999,0.35168,2,-9999,77.602,2,-16.15,-16.15,0,-9999,-0.65711,2,99.4,-9999,-9999,-9999,1.537,-9999,-9999,0,0.193,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.407,33.315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.15,69.65,1.7795,0.54116,0.30597,0.30597,0.23519,0,-9999,2,0.0066099,0.0066099,0,0.0066099,-9999
2013,353,16.5,-9999,-9999,-9999,0.32158,2,-9999,0.95451,2,-9999,0.32158,2,-9999,0.32158,2,-9999,-9999,2.9032,2,-3.9074,0,-3.9074,0,0.042116,-9999,0.0023931,1,0.0023093,1.0363,-3.6442,1.0722,-9999,1,-9999,1,-9999,0.0668,2,-9999,0.35713,2,-9999,76.459,2,-16.3,-16.3,0,-9999,-0.66987,2,99.4,-9999,-9999,-9999,0.098,-9999,-9999,0,0.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.538,35.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.3,69.65,1.778,0.53439,0.32158,0.32158,0.2128,0,-9999,2,0.0069471,0.0069471,0,0.0069471,-9999
2013,353,17,-9999,-9999,-9999,0.35261,2,-9999,0.98865,2,-9999,0.35261,2,-9999,0.35261,2,-9999,-9999,2.4496,2,-2.4786,1,-2.4786,0,0.058582,-9999,0.0046334,1,0.0045436,1.0198,-2.4036,1.0312,-9999,1,-9999,1,-9999,0.0562,2,-9999,0.35234,2,-9999,76.227,2,-16.32,-16.32,0,-9999,-0.67363,2,99.4,-9999,-9999,-9999,2.51,-9999,-9999,0,0.185,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.412,358.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.32,69.65,1.7765,0.5331,0.35261,0.35261,0.18049,0,-9999,2,0.0076174,0.0076174,0,0.0076174,-9999
