Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbu_f,FC_cwbu_gf,qc_FC_cwbu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,FC_cwbEXPu_f,FC_cwbEXPu_gf,qc_FC_cwbEXPu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,AGC,CO2,ALBEDO_f,WS_1,WD,cs616_1,cs616_2,ch4_flux_raw,qc_ch4_flux,ch4_flux_f,ch4_flux_gf_MDS,ch4_flux_gf_fqc,RSSI_mean,ch4_mole_fraction,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,unitless,umol mol-1,fraction,m sec-1,degrees,usec,usec,umolm-2s-1,#,umolm-2s-1,umolm-2s-1,-,%,umol/mol,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2013,285,4.5,-9999,-9999,-9999,2.7146,2,-9999,-9999,-9999,-9999,2.7146,2,-9999,2.7146,2,-9999,-9999,7.2943,2,-9999,-9999,-42.612,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,2,0,0,0,100,100,0,-3.2932,-3.2932,0,1.865,1.865,0,99.182,1.0521,-9999,298.62,-9999,-9999,-9999,0,-9999,-3.9276,-4.1996,-8.7067,-5.9968,-6.7098,-9.4124,0.89463,0.7923,1.9081,0.48032,1144.7,-9999,0.36132,102.41,41.824,39.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-3.2932,88.89,2.52,1.3506,2.7146,2.7146,-1.3639,0,-9999,2,0.058643,0.058643,0,0.058643,-9999
2013,285,5,-9999,-9999,-9999,2.1006,2,-9999,-9999,-9999,-9999,2.1006,2,-9999,2.1006,2,-9999,-9999,7.9529,2,-9999,-9999,-40.604,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,2,0,0,0,100,100,0,-2.8245,-2.8245,0,1.8719,1.8719,0,99.176,0.70086,-9999,301.03,-9999,-9999,-9999,0,-9999,-3.9623,-4.2318,-8.3331,-6.0239,-6.6543,-9.0792,0.8945,0.79202,1.9123,0.49693,1113.5,-9999,0.39958,160.26,41.821,39.805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-2.8245,88.89,2.5206,1.3818,2.1006,2.1006,-0.71876,0,-9999,2,0.045379,0.045379,0,0.045379,-9999
2013,285,5.5,-9999,-9999,-9999,1.8641,2,-9999,-9999,-9999,-9999,1.8641,2,-9999,1.8641,2,-9999,-9999,8.21,2,-9999,-9999,-39.021,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,2,0,0,0,100,100,0,-2.1689,-2.1689,0,1.8614,1.8614,0,99.172,0.57522,-9999,303.94,-9999,-9999,-9999,0,-9999,-3.9798,-4.2319,-7.9691,-6.0228,-6.1464,-8.2207,0.89442,0.79175,1.9023,0.51849,1091.1,0.78651,0.4332,334.91,41.82,39.799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-2.1689,88.89,2.5213,1.4253,1.8641,1.8641,-0.43877,0,-9999,2,0.04027,0.04027,0,0.04027,-9999
2013,285,6,-9999,-9999,-9999,1.748,2,-9999,-9999,-9999,-9999,1.748,2,-9999,1.748,2,-9999,-9999,8.413,2,-9999,-9999,-37.358,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3142,2,0,0,0,100,100,0,-1.4649,-1.4649,0,1.8644,1.8644,0,99.166,0.51849,-9999,306.42,-9999,-9999,-9999,0,-9999,-3.9832,-4.2494,-7.6876,-6.0301,-7.0794,-8.5822,0.89411,0.79123,1.9044,0.55405,1048.8,-9999,0.90346,319.17,41.814,39.789,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-1.4649,88.89,2.5219,1.4721,1.748,1.748,-0.27586,0,-9999,2,0.037762,0.037762,0,0.037762,-9999
2013,285,6.5,-9999,-9999,-9999,1.9778,2,-9999,-9999,-9999,-9999,1.9778,2,-9999,1.9778,2,-9999,-9999,9.9009,2,-9999,-9999,-37.071,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.8847,1,0.49257,0.49257,0,91.859,91.859,0,-0.12908,-0.12908,0,1.8609,1.8609,0,99.156,1.0679,-9999,309.29,-9999,-9999,-9999,0,-9999,-4.0015,-4.2728,-7.5018,-6.0393,-5.3456,-7.2889,0.89399,0.79099,1.9018,0.60952,983.7,-9999,0.55209,286.96,41.812,39.784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-0.12908,88.89,2.5225,1.5605,1.9778,1.9778,-0.41726,0,-9999,2,0.042726,0.042726,0,0.042726,-9999
2013,285,7,-9999,-9999,-9999,1.802,1,-9999,-9999,-9999,-9999,1.802,1,-9999,1.8554,1,-9999,-9999,6.0534,1,-9999,-9999,-24.161,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.4562,3.4562,0,2.6523,2.6523,0,67.97,67.97,0,4.2484,4.2484,0,1.8054,1.8054,0,99.132,3.0424,312,318.36,-5.9504,0.53744,-9999,0,-9999,-3.9971,-4.2253,-7.2358,-6.0357,-5.0415,-6.9309,0.89398,0.79082,1.8745,0.93035,783.01,-9999,1.7702,236.69,41.811,39.781,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,4.2484,88.89,2.5231,1.8477,1.802,1.802,0.045708,0,0,1,0.038929,0.038929,0,0.038929,0
2013,285,7.5,7.417963739,1,7.418,7.418,0,-9999,-9999,-9999,7.418,7.418,0,7.418,7.418,0,26.517,0,26.517,0,-68.932,0,-68.932,0,0.19433,103.9,0.046907,0,0.046167,1.016,-65.386,1.0336,24.856,1.1503,9.2674,1.1503,4.3132,4.3132,0,2.5934,2.5934,0,70.573,70.573,0,5.1373,5.1373,0,1.7589,1.7589,0,99.124,1.4766,309.32,322.01,-9.8481,5.4457,-9999,0,-9999,-3.9986,-4.2026,-7.054,-6.0236,-4.9011,-6.7252,0.89392,0.7906,1.8429,0.98512,758.11,0.31262,1.5846,245.36,41.811,39.776,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,7.418,5.1373,88.89,2.5238,1.9058,7.418,7.418,-5.5122,0,0,0,0.16025,0.16025,0,0.16025,0
2013,285,8,2.466274953,0,2.4663,2.4663,0,-9999,-9999,-9999,2.4663,2.4663,0,2.4663,2.4663,0,18.047,0,18.047,0,-43.101,0,-43.101,0,0.16262,100.88,0.032798,0,0.032272,1.0163,-40.791,1.0339,16.882,1.1433,3.8855,1.1433,9.575,9.575,0,2.9824,2.9824,0,65.913,65.913,0,5.0336,5.0336,0,1.8192,1.8192,0,99.134,2.7796,298.13,321.35,-16.421,20.697,-9999,0,-9999,-3.9898,-4.1926,-6.9025,-6.0047,-5.0475,-6.7307,0.89388,0.79031,1.8861,0.98518,756.65,0.29587,1.5989,248.01,41.809,39.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.686,-9999,5.0336,88.89,2.5244,1.8995,2.4663,2.4663,-0.56675,0,0,0,0.053279,0.053279,0,0.053279,0
2013,285,8.5,1.949317618,0,1.9493,1.9493,0,-9999,-9999,-9999,1.9493,1.9493,0,1.9493,1.9493,0,13.179,0,13.179,0,-38.811,0,-38.811,0,0.15543,110.12,0.02996,0,0.029473,1.0165,-36.867,1.0344,12.513,1.1446,3.2772,1.1446,34.174,34.174,0,3.3845,3.3845,0,62.928,62.928,0,5.6433,5.6433,0,1.8366,1.8366,0,99.136,7.1523,294.42,324.23,-2.788,66.463,-9999,0,-9999,-3.9863,-4.1943,-6.7648,-5.993,-4.3977,-6.3281,0.89382,0.79003,1.8998,0.98508,751.93,0.21252,1.8342,244.68,41.809,39.765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,85.27,-9999,5.6433,88.89,2.525,1.9395,1.9493,1.9493,-0.0098438,0,0,0,0.042111,0.042111,0,0.042111,0
2013,285,9,2.610086651,0,2.6101,2.6101,0,-9999,-9999,-9999,2.6101,2.6101,0,2.6101,2.6101,0,22.616,0,22.616,0,-51.241,0,-51.241,0,0.18955,97.736,0.04445,0,0.04381,1.0146,-48.583,1.0307,21.147,1.1388,4.3264,1.1388,61.603,61.603,0,3.6485,3.6485,0,61.453,61.453,0,6.1634,6.1634,0,1.8311,1.8311,0,99.151,11.655,304.64,328.31,26.283,118.24,-9999,0,-9999,-3.9785,-4.1821,-6.7529,-5.9817,-3.2236,-5.9946,0.89341,0.78987,1.8944,0.98507,750.28,0.18946,1.8003,251.79,41.8,39.761,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151.84,-9999,6.1634,88.89,2.5256,1.9735,2.6101,2.6101,-0.63661,0,0,0,0.056386,0.056386,0,0.056386,0
2013,285,9.5,1.869302955,0,1.8693,1.8693,0,-9999,-9999,-9999,1.8693,1.8693,0,1.8693,1.8693,0,19.313,0,19.313,0,-33.125,0,-33.125,0,0.19257,98.685,0.045791,0,0.045237,1.0122,-31.302,1.0257,18.158,1.1145,2.981,1.1145,109.42,109.42,0,3.9472,3.9472,0,60.11,60.11,0,6.8072,6.8072,0,1.8281,1.8281,0,99.165,20.147,298.6,333.23,54.641,209.09,-9999,0,-9999,-3.9712,-4.1667,-6.804,-5.9687,-1.7115,-5.0913,0.89337,0.7897,1.8927,0.98501,746.34,0.18172,2.4624,260.92,41.8,39.758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,213.25,-9999,6.8072,88.89,2.5262,2.0154,1.8693,1.8693,0.14608,0,0,0,0.040382,0.040382,0,0.040382,0
2013,285,10,1.117818208,0,1.1178,1.1178,0,-9999,-9999,-9999,1.1178,1.1178,0,1.1178,1.1178,0,25.262,0,25.262,0,-29.174,0,-29.174,0,0.29283,98.832,0.10563,0,0.10461,1.0098,-27.257,1.0211,23.497,1.1071,2.0924,1.1071,83.276,83.276,0,4.1264,4.1264,0,58.892,58.892,0,7.0152,7.0152,0,1.8492,1.8492,0,99.17,13.172,315.86,335.45,50.504,168.28,-9999,0,-9999,-3.9736,-4.1629,-6.5363,-5.9377,-3.239,-5.9068,0.89331,0.78957,1.9039,0.98507,746.52,0.1578,1.3073,266.93,41.798,39.755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,268.45,-9999,7.0152,88.89,2.5268,2.0292,1.1178,1.1178,0.91142,0,0,0,0.024148,0.024148,0,0.024148,0
2013,285,10.5,0.478032066,0,0.47803,0.47803,0,-9999,-9999,-9999,0.47803,0.47803,0,0.47803,0.47803,0,10.007,0,10.007,0,-8.2493,0,-8.2493,0,0.12533,98.951,0.019337,0,0.01911,1.0119,-7.5267,1.0241,9.3448,1.0923,0.72467,1.0923,113.89,113.89,0,4.3274,4.3274,0,58.174,58.174,0,7.4558,7.4558,0,1.8379,1.8379,0,99.164,17.997,317.99,339.68,74.197,231.1,-9999,0,-9999,-3.9509,-4.1518,-6.2126,-5.9101,-4.3006,-6.4377,0.89327,0.78944,1.8903,0.98498,745.38,0.15798,1.7479,278.96,41.798,39.752,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316.5,-9999,7.4558,88.89,2.5275,2.0579,0.47803,0.47803,1.5799,0,0,0,0.010327,0.010327,0,0.010327,0
2013,285,11,0.441175601,0,0.44118,0.44118,0,-9999,-9999,-9999,0.44118,0.44118,0,0.44118,0.44118,0,13.512,0,13.512,0,-2.355,1,-2.355,0,0.21919,99.075,0.059044,0,0.058533,1.0087,-1.5907,1.0181,12.485,1.082,0.40258,1.082,122.9,122.9,0,4.5208,4.5208,0,57.167,57.167,0,7.747,7.747,0,1.8484,1.8484,0,99.172,19.845,307.16,340.82,69.395,252.01,-9999,0,-9999,-3.9293,-4.1481,-6.3158,-5.8851,-4.9172,-7.054,0.89323,0.78933,1.8977,0.98494,743.55,0.16133,2.3731,264.1,41.797,39.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,356.58,-9999,7.747,88.89,2.5281,2.0771,0.44118,0.44118,1.6359,0,0,0,0.0095308,0.0095308,0,0.0095308,0
2013,285,11.5,0.412678513,0,0.41268,0.41268,0,-9999,-9999,-9999,0.41268,0.41268,0,0.41268,0.41268,0,15.695,0,15.695,0,-8.4441,0,-8.4441,0,0.27673,99.005,0.094014,0,0.093167,1.0091,-7.4553,1.0197,14.428,1.1,0.62125,1.1,160.17,160.17,0,5.2287,5.2287,0,52.428,52.428,0,8.3417,8.3417,0,1.8507,1.8507,0,99.182,30.176,301.29,344.01,87.271,322.89,-9999,0,-9999,-3.8852,-4.1607,-6.434,-5.8547,-5.6783,-7.8731,0.8933,0.78939,1.9001,0.98479,741.1,0.18419,2.9487,261.68,41.799,39.751,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.99,-9999,8.3417,88.89,2.5287,2.1155,0.41268,0.41268,1.7028,0,0,0,0.0089151,0.0089151,0,0.0089151,0
2013,285,12,0.336325864,2,0.33633,0.33633,0,-9999,-9999,-9999,0.33633,0.33633,0,0.33633,0.33633,0,25.203,0,25.203,0,2.6574,2,2.6574,0,0.34178,99.189,0.1431,0,0.14173,1.0096,3.9395,1.0199,22.742,1.0983,-0.014867,1.0983,233.6,233.6,0,5.9518,5.9518,0,49.548,49.548,0,9.3865,9.3865,0,1.8271,1.8271,0,99.194,53.001,279.07,349.56,110.11,452.84,-9999,0,-9999,-3.8614,-4.1768,-6.3476,-5.8276,-6.0575,-8.1208,0.89338,0.78961,1.8839,0.98466,737.78,0.22683,3.1063,271.24,41.8,39.756,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.21,-9999,9.3865,88.89,2.5293,2.1823,0.33633,0.33633,1.8459,0,0,0,0.0072657,0.0072657,0,0.0072657,0
2013,285,12.5,0.143849292,0,0.14385,0.14385,0,-9999,-9999,-9999,0.14385,0.14385,0,0.14385,0.14385,0,26.22,0,26.22,0,16.666,0,16.666,0,0.33737,99.261,0.13898,0,0.13765,1.0097,17.732,1.02,23.248,1.0994,-0.81177,1.0994,281.87,281.87,0,6.2572,6.2572,0,49.05,49.05,0,9.9844,9.9844,0,1.7977,1.7977,0,99.194,65.073,281.63,354.62,143.8,538.7,-9999,0,-9999,-3.8516,-4.2202,-6.1058,-5.8148,-4.1601,-6.4707,0.89356,0.7899,1.854,0.98472,736.58,0.23086,2.9763,273.08,41.804,39.762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,422.85,-9999,9.9844,88.89,2.5299,2.2205,0.14385,0.14385,2.0767,0,0,0,0.0031076,0.0031076,0,0.0031076,0
2013,285,13,-0.412952358,0,-0.41295,-0.41295,0,-9999,-9999,-9999,-0.41295,-0.41295,0,-0.00001,-0.00001,0,27.459,0,27.459,0,42.283,0,42.283,0,0.3264,99.489,0.12982,0,0.12858,1.0096,42.925,1.0199,23.645,1.0983,-2.4514,1.0983,273.21,273.21,0,6.6922,6.6922,0,47.49,47.49,0,10.538,10.538,0,1.7653,1.7653,0,99.174,64.788,280.12,356.89,131.66,519.49,-9999,0,-9999,-3.8361,-4.2884,-5.8908,-5.7918,-4.31,-6.2877,0.89377,0.79037,1.8194,0.9849,735.41,0.2372,2.9155,269.76,41.807,39.771,-9999,-9999,-9999,-9999,-9999,-9999,-9999,425.7,-9999,10.538,88.89,2.5306,2.2558,0,0,2.6688,0,0,0,-0.0089209,0,0,0,0
2013,285,13.5,-0.21225834,0,-0.21226,-0.21226,0,-9999,-9999,-9999,-0.21226,-0.21226,0,-0.00001,-0.00001,0,27.869,0,27.869,0,41.026,0,41.026,0,0.33413,99.766,0.13574,0,0.13445,1.0096,41.729,1.0197,24.066,1.0963,-2.2185,1.0963,206.32,206.32,0,6.7731,6.7731,0,47.529,47.529,0,10.729,10.729,0,1.7719,1.7719,0,99.16,48.402,277.25,354.68,80.489,404.02,-9999,0,-9999,-3.8327,-4.3281,-5.7535,-5.7591,-6.5559,-7.8604,0.89398,0.79079,1.8178,0.98512,736.02,0.23413,2.716,265.95,41.812,39.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,418.7,-9999,10.729,88.89,2.5312,2.2683,0,0,2.4806,0,0,0,-0.0045854,0,0,0,0
2013,285,14,0.173645567,0,0.17365,0.17365,0,-9999,-9999,-9999,0.17365,0.17365,0,0.17365,0.17365,0,20.306,0,20.306,0,11.02,0,11.02,0,0.3052,99.724,0.11318,0,0.11211,1.0095,11.904,1.0193,18.152,1.0922,-0.49226,1.0922,140.49,140.49,0,6.7502,6.7502,0,47.859,47.859,0,10.773,10.773,0,1.8332,1.8332,0,99.152,31.669,277.51,351.16,35.165,284.52,-9999,0,-9999,-3.8269,-4.3448,-5.6029,-5.7105,-5.088,-6.6401,0.89414,0.7911,1.8687,0.98514,735.47,0.22409,2.4524,260.34,41.814,39.786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.99,-9999,10.773,88.89,2.5318,2.2717,0.17365,0.17365,2.098,0,0,0,0.0037514,0.0037514,0,0.0037514,0
2013,285,14.5,0.792412473,0,0.79241,0.79241,0,-9999,-9999,-9999,0.79241,0.79241,0,0.79241,0.79241,0,14.259,0,14.259,0,-13.444,0,-13.444,0,0.25496,98.935,0.078958,0,0.078216,1.0095,-12.418,1.0206,13.225,1.1047,1.1872,1.1047,144.37,144.37,0,7.081,7.081,0,45.765,45.765,0,10.9,10.9,0,1.839,1.839,0,99.141,32.783,282.01,352.08,41.512,280.37,-9999,0,-9999,-3.7788,-4.3163,-5.5309,-5.6571,-2.6319,-4.4028,0.89426,0.7913,1.8788,0.98504,732.88,0.22586,2.4619,264.86,41.817,39.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.83,-9999,10.9,88.89,2.5324,2.2802,0.79241,0.79241,1.4877,0,0,0,0.017118,0.017118,0,0.017118,0
2013,285,15,0.570080046,0,0.57008,0.57008,0,-9999,-9999,-9999,0.57008,0.57008,0,0.57008,0.57008,0,16.626,0,16.626,0,-13.788,0,-13.788,0,0.27201,99.007,0.0898,0,0.088972,1.0093,-12.631,1.0201,15.411,1.1014,0.98296,1.1014,165.18,165.18,0,7.2694,7.2694,0,46.341,46.341,0,11.456,11.456,0,1.7568,1.7568,0,99.135,38.049,291.87,356.35,62.657,308.66,-9999,0,-9999,-3.7006,-4.2927,-5.324,-5.6013,-1.5048,-3.3153,0.89439,0.79154,1.8111,0.98511,731.14,0.22911,2.3181,262.73,41.819,39.795,-9999,-9999,-9999,-9999,-9999,-9999,-9999,340.69,-9999,11.456,88.89,2.533,2.3154,0.57008,0.57008,1.7454,0,0,0,0.012315,0.012315,0,0.012315,0
2013,285,15.5,0.484716452,0,0.48472,0.48472,0,-9999,-9999,-9999,0.48472,0.48472,0,0.48472,0.48472,0,19.594,0,19.594,0,-5.9246,0,-5.9246,0,0.26338,100.2,0.084023,0,0.083279,1.0089,-4.7611,1.0192,17.947,1.096,0.54165,1.096,84.197,84.197,0,6.9681,6.9681,0,47.51,47.51,0,11.15,11.15,0,1.7891,1.7891,0,99.122,15.542,292.38,351.33,9.7036,172.12,-9999,0,-9999,-3.6193,-4.2251,-5.085,-5.5322,-1.0871,-2.9213,0.89452,0.79175,1.8423,0.98513,730.21,0.18434,2.1168,253.94,41.822,39.799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,297.15,-9999,11.15,88.89,2.5337,2.2969,0.48472,0.48472,1.8122,0,0,0,0.010471,0.010471,0,0.010471,0
2013,285,16,0.827340019,0,0.82734,0.82734,0,-9999,-9999,-9999,0.82734,0.82734,0,0.82734,0.82734,0,12.049,0,12.049,0,-30.553,0,-30.553,0,0.22358,100.77,0.060615,0,0.05996,1.0109,-29.225,1.0233,11.68,1.1109,1.9617,1.1109,48.672,48.672,0,6.5033,6.5033,0,49.713,49.713,0,10.757,10.757,0,1.8514,1.8514,0,99.109,9.0949,295.54,347.65,-12.534,100.81,-9999,0,-9999,-3.5172,-4.0941,-4.867,-5.4323,-3.2215,-4.2617,0.89458,0.79187,1.9044,0.985,731.65,0.18721,2.2973,251.37,41.823,39.802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,245.98,-9999,10.757,88.89,2.5343,2.2729,0.82734,0.82734,1.4455,0,0,0,0.017873,0.017873,0,0.017873,0
2013,285,16.5,1.493237769,0,1.4932,1.4932,0,-9999,-9999,-9999,1.4932,1.4932,0,1.4932,1.4932,0,13.357,0,13.357,0,-43.756,0,-43.756,0,0.23371,100.3,0.06633,0,0.065562,1.0117,-41.994,1.0251,13.067,1.1239,3.0862,1.1239,27.2,27.2,0,5.841,5.841,0,52.793,52.793,0,10.096,10.096,0,1.8598,1.8598,0,99.109,5.7013,294.13,341.58,-25.961,57.458,-9999,0,-9999,-3.3945,-3.8988,-4.6888,-5.3045,-2.6509,-3.9917,0.89462,0.79191,1.9102,0.98509,738.14,0.21176,1.6516,246.46,41.824,39.802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,188.04,-9999,10.096,88.89,2.5349,2.2319,1.4932,1.4932,0.73869,0,0,0,0.032258,0.032258,0,0.032258,0
2013,285,17,1.604452711,0,1.6045,1.6045,0,-9999,-9999,-9999,1.6045,1.6045,0,1.6045,1.6045,0,6.3168,0,6.3168,0,-35.151,0,-35.151,0,0.16789,99.81,0.034324,0,0.033837,1.0144,-33.804,1.03,6.5926,1.1256,2.885,1.1256,11.876,11.876,0,5.8504,5.8504,0,50.443,50.443,0,9.3972,9.3972,0,1.8793,1.8793,0,99.116,3.5858,291.43,337.02,-37.308,26.154,-9999,0,-9999,-3.261,-3.6734,-4.6765,-5.156,-0.35973,-2.3742,0.89455,0.79187,1.9187,0.985,745.77,0.33591,1.9696,231.07,41.822,39.802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.32,-9999,9.3972,88.89,2.5355,2.1883,1.6045,1.6045,0.58378,0,0,0,0.034662,0.034662,0,0.034662,0
2013,285,17.5,5.396548045,0,5.3965,5.3965,0,-9999,-9999,-9999,5.3965,5.3965,0,5.3965,5.3965,0,12.203,0,12.203,0,-61.206,0,-61.206,0,0.18505,100.08,0.041797,0,0.041117,1.0165,-58.552,1.0347,12.177,1.1605,7.1257,1.1605,0.12188,0.12188,0,5.3974,5.3974,0,54.696,54.696,0,9.5328,9.5328,0,1.8553,1.8553,0,99.129,1.4967,290.8,336.75,-47.321,5.9504,-9999,0,-9999,-3.1125,-3.4489,-4.6694,-5.0143,-1.2301,-3.0294,0.89456,0.79177,1.9062,0.98501,742.67,-9999,1.8917,245.6,41.823,39.799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55.911,-9999,9.5328,88.89,2.5361,2.1974,5.3965,5.3965,-3.1991,0,0,0,0.11658,0.11658,0,0.11658,0
2013,285,18,0.378613678,0,0.37861,0.37861,0,-9999,-9999,-9999,0.37861,0.37861,0,0.37861,0.37861,0,3.1164,0,3.1164,0,-32.228,0,-32.228,0,0.16461,99.637,0.033077,0,0.032608,1.0144,-31.127,1.0302,3.6453,1.1342,1.6922,1.1342,0,0,0,5.53,5.53,0,51.666,51.666,0,8.9334,8.9334,0,1.8767,1.8767,0,99.125,1.3433,284.49,332.51,-51.841,0.4507,-9999,0,-9999,-2.9818,-3.2796,-4.6348,-4.891,-3.232,-4.6127,0.8945,0.79167,1.9213,0.985,746.35,-9999,1.9283,234.31,41.821,39.797,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.37861,8.9334,88.89,2.5368,2.1599,0.37861,0.37861,1.7813,0,0,0,0.0081791,0.0081791,0,0.0081791,0
2013,285,18.5,3.639293283,0,3.6393,3.6393,0,-9999,-9999,-9999,3.6393,3.6393,0,3.6393,3.6393,0,7.2221,0,7.2221,0,-62.903,0,-62.903,0,0.18775,100.09,0.043098,0,0.042402,1.0164,-60.455,1.0345,7.9155,1.1592,5.7274,1.1592,0,0,0,5.1998,5.1998,0,52.233,52.233,0,8.2002,8.2002,0,1.8746,1.8746,0,99.122,0.6563,277.35,327.46,-54.477,0.00010351,-9999,0,-9999,-2.8728,-3.1458,-4.6525,-4.7889,-2.993,-4.3997,0.89444,0.79153,1.9185,0.98515,748.53,-9999,1.6349,252.23,41.82,39.795,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,3.6393,8.2002,88.89,2.5374,2.1137,3.6393,3.6393,-1.5256,0,0,0,0.07862,0.07862,0,0.07862,0
2013,285,19,1.598697004,1,1.5987,1.5987,0,-9999,-9999,-9999,1.5987,1.5987,0,1.5987,1.5987,0,4.5494,0,4.5494,0,-41.693,1,-41.693,0,0.19151,99.655,0.044979,1,0.044389,1.0133,-40.337,1.0277,5.2048,1.1178,3.2187,1.1178,0,0,0,5.4169,5.4169,0,52.197,52.197,0,8.7913,8.7913,0,1.8669,1.8669,0,99.088,2.2061,273.19,332.54,-64.103,3.70E-05,-9999,0,-9999,-2.7762,-3.0648,-4.7751,-4.7154,-4.6061,-5.0889,0.89436,0.79139,1.9189,0.9849,742.03,-9999,2.2647,237.45,41.819,39.792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1.5987,8.7913,88.89,2.538,2.1519,1.5987,1.5987,0.55322,0,0,0,0.034537,0.034537,0,0.034537,0
2013,285,19.5,4.481018956,0,4.481,4.481,0,-9999,-9999,-9999,4.481,4.481,0,4.481,4.481,0,10.29,0,10.29,0,-79.168,0,-79.168,0,0.21578,100.21,0.056936,0,0.056067,1.0155,-76.154,1.0328,10.945,1.159,7.1022,1.159,0,0,0,4.9303,4.9303,0,54.762,54.762,0,8.2175,8.2175,0,1.8476,1.8476,0,99.08,0.74236,275.52,331.06,-60.26,0,-9999,0,-9999,-2.7081,-3.0455,-4.6027,-4.6795,-4.1347,-4.4408,0.89429,0.79123,1.9107,0.98509,745.14,-9999,2.0815,249.11,41.818,39.789,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,4.481,8.2175,88.89,2.5386,2.1158,4.481,4.481,-2.3652,0,0,0,0.096803,0.096803,0,0.096803,0
